X1,Y1,Frames,ONX1,ONY1,Frames2
41.803,342.43,697,NaN,NaN,697
41.803,342.43,698,NaN,NaN,698
41.803,342.43,699,NaN,NaN,699
41.803,342.43,700,NaN,NaN,700
41.803,342.43,701,NaN,NaN,701
41.803,342.43,702,NaN,NaN,702
41.803,342.43,703,NaN,NaN,703
41.803,342.43,704,NaN,NaN,704
41.808,342.46,705,NaN,NaN,705
42.013,342.96,706,NaN,NaN,706
41.663,341.75,707,NaN,NaN,707
41.564,341.42,708,NaN,NaN,708
41.654,341.81,709,NaN,NaN,709
41.671,341.94,710,NaN,NaN,710
41.5,341.39,711,NaN,NaN,711
41.53,341.58,712,NaN,NaN,712
41.573,341.65,713,NaN,NaN,713
41.557,341.61,714,NaN,NaN,714
41.615,341.77,715,NaN,NaN,715
41.615,341.76,716,NaN,NaN,716
41.671,342.01,717,NaN,NaN,717
41.662,341.83,718,NaN,NaN,718
41.662,341.83,719,NaN,NaN,719
41.571,341.86,720,NaN,NaN,720
41.618,341.7,721,NaN,NaN,721
41.618,341.7,722,NaN,NaN,722
41.587,341.68,723,NaN,NaN,723
41.5,341.46,724,NaN,NaN,724
41.675,341.82,725,NaN,NaN,725
41.81,342.15,726,NaN,NaN,726
41.587,341.65,727,NaN,NaN,727
41.57,341.67,728,NaN,NaN,728
41.855,342.2,729,NaN,NaN,729
41.494,341.53,730,NaN,NaN,730
41.532,341.72,731,NaN,NaN,731
41.709,342.19,732,NaN,NaN,732
41.623,341.88,733,NaN,NaN,733
41.579,341.79,734,NaN,NaN,734
41.769,342.27,735,NaN,NaN,735
41.831,342.23,736,NaN,NaN,736
41.724,342.24,737,NaN,NaN,737
41.534,341.81,738,NaN,NaN,738
41.68,342.21,739,NaN,NaN,739
41.795,342.4,740,NaN,NaN,740
41.795,342.4,741,NaN,NaN,741
41.795,342.4,742,NaN,NaN,742
41.795,342.4,743,NaN,NaN,743
41.795,342.4,744,NaN,NaN,744
41.795,342.4,745,NaN,NaN,745
41.795,342.4,746,NaN,NaN,746
41.795,342.4,747,NaN,NaN,747
41.784,342.46,748,NaN,NaN,748
41.784,342.46,749,NaN,NaN,749
41.784,342.46,750,NaN,NaN,750
41.784,342.46,751,NaN,NaN,751
41.784,342.46,752,NaN,NaN,752
41.784,342.46,753,NaN,NaN,753
41.784,342.46,754,NaN,NaN,754
41.773,342.33,755,NaN,NaN,755
41.773,342.33,756,NaN,NaN,756
41.773,342.33,757,NaN,NaN,757
41.773,342.33,758,NaN,NaN,758
41.773,342.33,759,NaN,NaN,759
41.773,342.33,760,NaN,NaN,760
41.773,342.33,761,NaN,NaN,761
41.773,342.33,762,NaN,NaN,762
41.773,342.33,763,NaN,NaN,763
41.773,342.33,764,NaN,NaN,764
41.773,342.33,765,NaN,NaN,765
41.773,342.33,766,NaN,NaN,766
41.773,342.33,767,NaN,NaN,767
41.773,342.33,768,NaN,NaN,768
41.773,342.33,769,NaN,NaN,769
41.773,342.33,770,NaN,NaN,770
41.773,342.33,771,NaN,NaN,771
41.773,342.33,772,NaN,NaN,772
41.773,342.33,773,NaN,NaN,773
41.773,342.33,774,NaN,NaN,774
41.773,342.33,775,NaN,NaN,775
41.737,342.2,776,NaN,NaN,776
41.737,342.2,777,NaN,NaN,777
41.714,342.06,778,NaN,NaN,778
41.714,342.06,779,NaN,NaN,779
41.714,342.06,780,NaN,NaN,780
41.714,342.06,781,NaN,NaN,781
41.714,342.06,782,NaN,NaN,782
41.714,342.06,783,NaN,NaN,783
41.714,342.06,784,NaN,NaN,784
41.714,342.06,785,NaN,NaN,785
41.714,342.06,786,NaN,NaN,786
41.714,342.06,787,NaN,NaN,787
41.714,342.06,788,NaN,NaN,788
41.714,342.06,789,NaN,NaN,789
41.714,342.06,790,NaN,NaN,790
41.714,342.06,791,NaN,NaN,791
41.714,342.06,792,NaN,NaN,792
41.714,342.06,793,NaN,NaN,793
41.714,342.06,794,NaN,NaN,794
41.714,342.06,795,NaN,NaN,795
41.714,342.06,796,NaN,NaN,796
41.714,342.06,797,NaN,NaN,797
41.714,342.06,798,NaN,NaN,798
41.714,342.06,799,NaN,NaN,799
41.714,342.06,800,NaN,NaN,800
41.714,342.06,801,NaN,NaN,801
41.714,342.06,802,NaN,NaN,802
41.714,342.06,803,NaN,NaN,803
41.714,342.06,804,NaN,NaN,804
41.714,342.06,805,NaN,NaN,805
41.714,342.06,806,NaN,NaN,806
41.714,342.06,807,NaN,NaN,807
41.714,342.06,808,NaN,NaN,808
41.714,342.06,809,NaN,NaN,809
41.714,342.06,810,NaN,NaN,810
41.714,342.06,811,NaN,NaN,811
41.714,342.06,812,NaN,NaN,812
41.714,342.06,813,NaN,NaN,813
41.714,342.06,814,NaN,NaN,814
41.714,342.06,815,NaN,NaN,815
41.714,342.06,816,NaN,NaN,816
41.714,342.06,817,NaN,NaN,817
41.714,342.06,818,NaN,NaN,818
41.714,342.06,819,NaN,NaN,819
41.714,342.06,820,NaN,NaN,820
41.714,342.06,821,NaN,NaN,821
41.714,342.06,822,NaN,NaN,822
41.714,342.06,823,NaN,NaN,823
41.724,342.18,824,NaN,NaN,824
41.724,342.18,825,NaN,NaN,825
41.724,342.18,826,NaN,NaN,826
41.724,342.18,827,NaN,NaN,827
41.724,342.18,828,NaN,NaN,828
41.724,342.18,829,NaN,NaN,829
41.724,342.18,830,NaN,NaN,830
41.724,342.18,831,NaN,NaN,831
41.724,342.18,832,NaN,NaN,832
41.724,342.18,833,NaN,NaN,833
41.724,342.18,834,NaN,NaN,834
41.724,342.18,835,NaN,NaN,835
41.724,342.18,836,NaN,NaN,836
41.724,342.18,837,NaN,NaN,837
41.724,342.18,838,NaN,NaN,838
41.724,342.18,839,NaN,NaN,839
41.724,342.18,840,NaN,NaN,840
41.724,342.18,841,NaN,NaN,841
41.724,342.18,842,NaN,NaN,842
41.724,342.18,843,NaN,NaN,843
41.724,342.18,844,NaN,NaN,844
41.724,342.18,845,NaN,NaN,845
41.724,342.18,846,NaN,NaN,846
41.724,342.18,847,NaN,NaN,847
41.724,342.18,848,NaN,NaN,848
41.724,342.18,849,NaN,NaN,849
41.724,342.18,850,NaN,NaN,850
41.724,342.18,851,NaN,NaN,851
41.724,342.18,852,NaN,NaN,852
41.724,342.18,853,NaN,NaN,853
41.724,342.18,854,NaN,NaN,854
41.724,342.18,855,NaN,NaN,855
41.724,342.18,856,NaN,NaN,856
41.724,342.18,857,NaN,NaN,857
41.724,342.18,858,NaN,NaN,858
41.724,342.18,859,NaN,NaN,859
41.724,342.18,860,NaN,NaN,860
41.724,342.18,861,NaN,NaN,861
41.724,342.18,862,NaN,NaN,862
41.724,342.18,863,NaN,NaN,863
41.724,342.18,864,NaN,NaN,864
41.724,342.18,865,NaN,NaN,865
41.724,342.18,866,NaN,NaN,866
41.724,342.18,867,NaN,NaN,867
41.724,342.18,868,NaN,NaN,868
41.724,342.18,869,NaN,NaN,869
41.724,342.18,870,NaN,NaN,870
41.724,342.18,871,NaN,NaN,871
41.724,342.18,872,NaN,NaN,872
41.724,342.18,873,NaN,NaN,873
41.724,342.18,874,NaN,NaN,874
41.724,342.18,875,NaN,NaN,875
41.724,342.18,876,NaN,NaN,876
41.724,342.18,877,NaN,NaN,877
41.724,342.18,878,NaN,NaN,878
41.724,342.18,879,NaN,NaN,879
41.724,342.18,880,NaN,NaN,880
41.724,342.18,881,NaN,NaN,881
41.724,342.18,882,NaN,NaN,882
41.724,342.18,883,NaN,NaN,883
41.724,342.18,884,NaN,NaN,884
41.724,342.18,885,NaN,NaN,885
41.724,342.18,886,NaN,NaN,886
41.724,342.18,887,NaN,NaN,887
41.724,342.18,888,NaN,NaN,888
41.724,342.18,889,NaN,NaN,889
41.724,342.18,890,NaN,NaN,890
41.724,342.18,891,NaN,NaN,891
41.724,342.18,892,NaN,NaN,892
41.724,342.18,893,NaN,NaN,893
41.724,342.18,894,NaN,NaN,894
41.724,342.18,895,NaN,NaN,895
41.724,342.18,896,NaN,NaN,896
41.724,342.18,897,NaN,NaN,897
41.724,342.18,898,NaN,NaN,898
41.724,342.18,899,NaN,NaN,899
41.724,342.18,900,NaN,NaN,900
41.747,342.32,901,NaN,NaN,901
41.747,342.32,902,NaN,NaN,902
41.747,342.32,903,NaN,NaN,903
41.747,342.32,904,NaN,NaN,904
41.747,342.32,905,NaN,NaN,905
41.747,342.32,906,NaN,NaN,906
41.747,342.32,907,NaN,NaN,907
41.747,342.32,908,NaN,NaN,908
41.747,342.32,909,NaN,NaN,909
41.747,342.32,910,NaN,NaN,910
41.747,342.32,911,NaN,NaN,911
41.747,342.32,912,NaN,NaN,912
41.747,342.32,913,NaN,NaN,913
41.747,342.32,914,NaN,NaN,914
41.747,342.32,915,NaN,NaN,915
41.747,342.32,916,NaN,NaN,916
41.747,342.32,917,NaN,NaN,917
41.747,342.32,918,NaN,NaN,918
41.747,342.32,919,NaN,NaN,919
41.747,342.32,920,NaN,NaN,920
41.747,342.32,921,NaN,NaN,921
41.747,342.32,922,NaN,NaN,922
41.747,342.32,923,NaN,NaN,923
41.747,342.32,924,NaN,NaN,924
41.747,342.32,925,NaN,NaN,925
41.747,342.32,926,NaN,NaN,926
41.747,342.32,927,NaN,NaN,927
41.747,342.32,928,NaN,NaN,928
41.747,342.32,929,NaN,NaN,929
41.747,342.32,930,NaN,NaN,930
41.747,342.32,931,NaN,NaN,931
41.747,342.32,932,NaN,NaN,932
41.747,342.32,933,NaN,NaN,933
41.747,342.32,934,NaN,NaN,934
41.747,342.32,935,NaN,NaN,935
41.747,342.32,936,NaN,NaN,936
41.747,342.32,937,NaN,NaN,937
41.747,342.32,938,NaN,NaN,938
41.747,342.32,939,NaN,NaN,939
41.747,342.32,940,NaN,NaN,940
41.747,342.32,941,NaN,NaN,941
41.747,342.32,942,NaN,NaN,942
41.747,342.32,943,NaN,NaN,943
41.747,342.32,944,NaN,NaN,944
41.747,342.32,945,NaN,NaN,945
41.747,342.32,946,NaN,NaN,946
41.747,342.32,947,NaN,NaN,947
41.747,342.32,948,NaN,NaN,948
41.747,342.32,949,NaN,NaN,949
41.747,342.32,950,NaN,NaN,950
41.747,342.32,951,NaN,NaN,951
41.747,342.32,952,NaN,NaN,952
41.747,342.32,953,NaN,NaN,953
41.747,342.32,954,NaN,NaN,954
41.747,342.32,955,NaN,NaN,955
41.747,342.32,956,NaN,NaN,956
41.747,342.32,957,NaN,NaN,957
41.747,342.32,958,NaN,NaN,958
41.747,342.32,959,NaN,NaN,959
41.747,342.32,960,NaN,NaN,960
41.747,342.32,961,NaN,NaN,961
41.747,342.32,962,NaN,NaN,962
41.784,342.46,963,NaN,NaN,963
41.784,342.46,964,NaN,NaN,964
41.784,342.46,965,NaN,NaN,965
41.784,342.46,966,NaN,NaN,966
41.784,342.46,967,NaN,NaN,967
41.784,342.46,968,NaN,NaN,968
41.784,342.46,969,NaN,NaN,969
41.784,342.46,970,NaN,NaN,970
41.784,342.46,971,NaN,NaN,971
41.784,342.46,972,NaN,NaN,972
41.784,342.46,973,NaN,NaN,973
41.784,342.46,974,NaN,NaN,974
41.784,342.46,975,NaN,NaN,975
41.784,342.46,976,NaN,NaN,976
41.784,342.46,977,NaN,NaN,977
41.784,342.46,978,NaN,NaN,978
41.784,342.46,979,NaN,NaN,979
41.784,342.46,980,NaN,NaN,980
41.784,342.46,981,NaN,NaN,981
41.784,342.46,982,NaN,NaN,982
41.784,342.46,983,NaN,NaN,983
41.784,342.46,984,NaN,NaN,984
41.784,342.46,985,NaN,NaN,985
41.784,342.46,986,NaN,NaN,986
41.784,342.46,987,NaN,NaN,987
41.784,342.46,988,NaN,NaN,988
41.784,342.46,989,NaN,NaN,989
41.784,342.46,990,NaN,NaN,990
41.784,342.46,991,NaN,NaN,991
41.784,342.46,992,NaN,NaN,992
41.784,342.46,993,NaN,NaN,993
41.784,342.46,994,NaN,NaN,994
41.784,342.46,995,NaN,NaN,995
41.784,342.46,996,NaN,NaN,996
41.784,342.46,997,NaN,NaN,997
41.784,342.46,998,NaN,NaN,998
41.784,342.46,999,NaN,NaN,999
41.784,342.46,1000,NaN,NaN,1000
41.784,342.46,1001,NaN,NaN,1001
41.784,342.46,1002,NaN,NaN,1002
41.784,342.46,1003,NaN,NaN,1003
41.784,342.46,1004,NaN,NaN,1004
41.784,342.46,1005,NaN,NaN,1005
41.784,342.46,1006,NaN,NaN,1006
41.784,342.46,1007,NaN,NaN,1007
41.784,342.46,1008,NaN,NaN,1008
41.784,342.46,1009,NaN,NaN,1009
41.784,342.46,1010,NaN,NaN,1010
41.784,342.46,1011,NaN,NaN,1011
41.784,342.46,1012,NaN,NaN,1012
41.784,342.46,1013,NaN,NaN,1013
41.784,342.46,1014,NaN,NaN,1014
41.784,342.46,1015,NaN,NaN,1015
41.784,342.46,1016,NaN,NaN,1016
41.784,342.46,1017,NaN,NaN,1017
41.784,342.46,1018,NaN,NaN,1018
41.784,342.46,1019,NaN,NaN,1019
41.784,342.46,1020,NaN,NaN,1020
41.784,342.46,1021,NaN,NaN,1021
41.784,342.46,1022,NaN,NaN,1022
41.784,342.46,1023,NaN,NaN,1023
41.784,342.46,1024,NaN,NaN,1024
41.784,342.46,1025,NaN,NaN,1025
41.784,342.46,1026,NaN,NaN,1026
41.784,342.46,1027,NaN,NaN,1027
41.784,342.46,1028,NaN,NaN,1028
41.784,342.46,1029,NaN,NaN,1029
41.784,342.46,1030,NaN,NaN,1030
41.784,342.46,1031,NaN,NaN,1031
41.784,342.46,1032,NaN,NaN,1032
41.784,342.46,1033,NaN,NaN,1033
41.784,342.46,1034,NaN,NaN,1034
41.784,342.46,1035,NaN,NaN,1035
41.784,342.46,1036,NaN,NaN,1036
41.784,342.46,1037,NaN,NaN,1037
41.784,342.46,1038,NaN,NaN,1038
41.784,342.46,1039,NaN,NaN,1039
41.784,342.46,1040,NaN,NaN,1040
41.784,342.46,1041,NaN,NaN,1041
41.784,342.46,1042,NaN,NaN,1042
41.784,342.46,1043,NaN,NaN,1043
41.747,342.32,1044,NaN,NaN,1044
41.747,342.32,1045,NaN,NaN,1045
41.747,342.32,1046,NaN,NaN,1046
41.724,342.18,1047,NaN,NaN,1047
41.724,342.18,1048,NaN,NaN,1048
41.724,342.18,1049,NaN,NaN,1049
41.724,342.18,1050,NaN,NaN,1050
41.724,342.18,1051,NaN,NaN,1051
41.747,342.32,1052,NaN,NaN,1052
41.747,342.32,1053,NaN,NaN,1053
41.747,342.32,1054,NaN,NaN,1054
41.747,342.32,1055,NaN,NaN,1055
41.747,342.32,1056,NaN,NaN,1056
41.747,342.32,1057,NaN,NaN,1057
41.747,342.32,1058,NaN,NaN,1058
41.747,342.32,1059,NaN,NaN,1059
41.747,342.32,1060,NaN,NaN,1060
41.747,342.32,1061,NaN,NaN,1061
41.747,342.32,1062,NaN,NaN,1062
41.747,342.32,1063,NaN,NaN,1063
41.747,342.32,1064,NaN,NaN,1064
41.747,342.32,1065,NaN,NaN,1065
41.747,342.32,1066,NaN,NaN,1066
41.747,342.32,1067,NaN,NaN,1067
41.747,342.32,1068,NaN,NaN,1068
41.747,342.32,1069,NaN,NaN,1069
41.747,342.32,1070,NaN,NaN,1070
41.747,342.32,1071,NaN,NaN,1071
41.747,342.32,1072,NaN,NaN,1072
41.747,342.32,1073,NaN,NaN,1073
41.747,342.32,1074,NaN,NaN,1074
41.747,342.32,1075,NaN,NaN,1075
41.747,342.32,1076,NaN,NaN,1076
41.747,342.32,1077,NaN,NaN,1077
41.747,342.32,1078,NaN,NaN,1078
41.747,342.32,1079,NaN,NaN,1079
41.747,342.32,1080,NaN,NaN,1080
41.747,342.32,1081,NaN,NaN,1081
41.747,342.32,1082,NaN,NaN,1082
41.747,342.32,1083,NaN,NaN,1083
41.747,342.32,1084,NaN,NaN,1084
41.747,342.32,1085,NaN,NaN,1085
41.747,342.32,1086,NaN,NaN,1086
41.747,342.32,1087,NaN,NaN,1087
41.747,342.32,1088,NaN,NaN,1088
41.75,342.42,1089,NaN,NaN,1089
41.75,342.42,1090,NaN,NaN,1090
41.75,342.42,1091,NaN,NaN,1091
41.75,342.42,1092,NaN,NaN,1092
41.75,342.42,1093,NaN,NaN,1093
41.75,342.42,1094,NaN,NaN,1094
41.747,342.32,1095,NaN,NaN,1095
41.747,342.32,1096,NaN,NaN,1096
41.747,342.32,1097,NaN,NaN,1097
41.747,342.32,1098,NaN,NaN,1098
41.747,342.32,1099,NaN,NaN,1099
41.75,342.42,1100,NaN,NaN,1100
41.75,342.42,1101,NaN,NaN,1101
41.75,342.42,1102,NaN,NaN,1102
41.75,342.42,1103,NaN,NaN,1103
41.75,342.42,1104,NaN,NaN,1104
41.75,342.42,1105,NaN,NaN,1105
41.75,342.42,1106,NaN,NaN,1106
41.747,342.32,1107,NaN,NaN,1107
41.747,342.32,1108,NaN,NaN,1108
41.747,342.32,1109,NaN,NaN,1109
41.747,342.32,1110,NaN,NaN,1110
41.747,342.32,1111,NaN,NaN,1111
41.75,342.42,1112,NaN,NaN,1112
41.75,342.42,1113,NaN,NaN,1113
41.75,342.42,1114,NaN,NaN,1114
41.75,342.42,1115,NaN,NaN,1115
41.75,342.42,1116,NaN,NaN,1116
41.75,342.42,1117,NaN,NaN,1117
41.75,342.42,1118,NaN,NaN,1118
41.75,342.42,1119,NaN,NaN,1119
41.75,342.42,1120,NaN,NaN,1120
41.75,342.42,1121,NaN,NaN,1121
41.75,342.42,1122,NaN,NaN,1122
41.75,342.42,1123,NaN,NaN,1123
41.75,342.42,1124,NaN,NaN,1124
41.75,342.42,1125,NaN,NaN,1125
41.75,342.42,1126,NaN,NaN,1126
41.75,342.42,1127,NaN,NaN,1127
41.747,342.32,1128,NaN,NaN,1128
41.75,342.42,1129,NaN,NaN,1129
41.75,342.42,1130,NaN,NaN,1130
41.75,342.42,1131,NaN,NaN,1131
41.75,342.42,1132,NaN,NaN,1132
41.75,342.42,1133,NaN,NaN,1133
41.75,342.42,1134,NaN,NaN,1134
41.75,342.42,1135,NaN,NaN,1135
41.75,342.42,1136,NaN,NaN,1136
41.75,342.42,1137,NaN,NaN,1137
41.75,342.42,1138,NaN,NaN,1138
41.75,342.42,1139,NaN,NaN,1139
41.75,342.42,1140,NaN,NaN,1140
41.75,342.42,1141,NaN,NaN,1141
41.75,342.42,1142,NaN,NaN,1142
41.75,342.42,1143,NaN,NaN,1143
41.75,342.42,1144,NaN,NaN,1144
41.75,342.42,1145,NaN,NaN,1145
41.75,342.42,1146,NaN,NaN,1146
41.75,342.42,1147,NaN,NaN,1147
41.75,342.42,1148,NaN,NaN,1148
41.75,342.42,1149,NaN,NaN,1149
41.75,342.42,1150,NaN,NaN,1150
41.75,342.42,1151,NaN,NaN,1151
41.75,342.42,1152,NaN,NaN,1152
41.75,342.42,1153,NaN,NaN,1153
41.75,342.42,1154,NaN,NaN,1154
41.75,342.42,1155,NaN,NaN,1155
41.75,342.42,1156,NaN,NaN,1156
41.75,342.42,1157,NaN,NaN,1157
41.75,342.42,1158,NaN,NaN,1158
41.75,342.42,1159,NaN,NaN,1159
41.75,342.42,1160,NaN,NaN,1160
41.75,342.42,1161,NaN,NaN,1161
41.75,342.42,1162,NaN,NaN,1162
41.75,342.42,1163,NaN,NaN,1163
41.75,342.42,1164,NaN,NaN,1164
41.75,342.42,1165,NaN,NaN,1165
41.75,342.42,1166,NaN,NaN,1166
41.747,342.32,1167,NaN,NaN,1167
41.747,342.32,1168,NaN,NaN,1168
41.747,342.32,1169,NaN,NaN,1169
41.75,342.42,1170,NaN,NaN,1170
41.75,342.42,1171,NaN,NaN,1171
41.75,342.42,1172,NaN,NaN,1172
41.75,342.42,1173,NaN,NaN,1173
41.75,342.42,1174,NaN,NaN,1174
41.75,342.42,1175,NaN,NaN,1175
41.75,342.42,1176,NaN,NaN,1176
41.75,342.42,1177,NaN,NaN,1177
41.75,342.42,1178,NaN,NaN,1178
41.75,342.42,1179,NaN,NaN,1179
41.75,342.42,1180,NaN,NaN,1180
41.75,342.42,1181,NaN,NaN,1181
41.75,342.42,1182,NaN,NaN,1182
41.75,342.42,1183,NaN,NaN,1183
41.75,342.42,1184,NaN,NaN,1184
41.75,342.42,1185,NaN,NaN,1185
41.75,342.42,1186,NaN,NaN,1186
41.75,342.42,1187,NaN,NaN,1187
41.75,342.42,1188,NaN,NaN,1188
41.75,342.42,1189,NaN,NaN,1189
41.75,342.42,1190,NaN,NaN,1190
41.75,342.42,1191,NaN,NaN,1191
41.75,342.42,1192,NaN,NaN,1192
41.75,342.42,1193,NaN,NaN,1193
41.75,342.42,1194,NaN,NaN,1194
41.75,342.42,1195,NaN,NaN,1195
41.75,342.42,1196,NaN,NaN,1196
41.75,342.42,1197,NaN,NaN,1197
41.75,342.42,1198,NaN,NaN,1198
41.75,342.42,1199,NaN,NaN,1199
41.75,342.42,1200,NaN,NaN,1200
41.692,342.4,1201,NaN,NaN,1201
41.692,342.4,1202,NaN,NaN,1202
41.635,342.2,1203,NaN,NaN,1203
41.635,342.2,1204,NaN,NaN,1204
41.635,342.2,1205,NaN,NaN,1205
41.635,342.2,1206,NaN,NaN,1206
41.635,342.2,1207,NaN,NaN,1207
41.635,342.2,1208,NaN,NaN,1208
41.635,342.2,1209,NaN,NaN,1209
41.635,342.2,1210,NaN,NaN,1210
41.635,342.2,1211,NaN,NaN,1211
41.635,342.2,1212,NaN,NaN,1212
41.635,342.2,1213,NaN,NaN,1213
41.635,342.2,1214,NaN,NaN,1214
41.635,342.2,1215,NaN,NaN,1215
41.635,342.2,1216,NaN,NaN,1216
41.635,342.2,1217,NaN,NaN,1217
41.635,342.2,1218,NaN,NaN,1218
41.635,342.2,1219,NaN,NaN,1219
41.635,342.2,1220,NaN,NaN,1220
41.635,342.2,1221,NaN,NaN,1221
41.635,342.2,1222,NaN,NaN,1222
41.635,342.2,1223,NaN,NaN,1223
41.635,342.2,1224,NaN,NaN,1224
41.635,342.2,1225,NaN,NaN,1225
41.635,342.2,1226,NaN,NaN,1226
41.635,342.2,1227,NaN,NaN,1227
41.635,342.2,1228,NaN,NaN,1228
41.635,342.2,1229,NaN,NaN,1229
41.635,342.2,1230,NaN,NaN,1230
41.635,342.2,1231,NaN,NaN,1231
41.635,342.2,1232,NaN,NaN,1232
41.635,342.2,1233,NaN,NaN,1233
41.635,342.2,1234,NaN,NaN,1234
41.635,342.2,1235,NaN,NaN,1235
41.635,342.2,1236,NaN,NaN,1236
41.635,342.2,1237,NaN,NaN,1237
41.635,342.2,1238,NaN,NaN,1238
41.635,342.2,1239,NaN,NaN,1239
41.635,342.2,1240,NaN,NaN,1240
41.635,342.2,1241,NaN,NaN,1241
41.635,342.2,1242,NaN,NaN,1242
41.635,342.2,1243,NaN,NaN,1243
41.635,342.2,1244,NaN,NaN,1244
41.635,342.2,1245,NaN,NaN,1245
41.635,342.2,1246,NaN,NaN,1246
41.635,342.2,1247,NaN,NaN,1247
41.635,342.2,1248,NaN,NaN,1248
41.635,342.2,1249,NaN,NaN,1249
41.635,342.2,1250,NaN,NaN,1250
41.635,342.2,1251,NaN,NaN,1251
41.635,342.2,1252,NaN,NaN,1252
41.635,342.2,1253,NaN,NaN,1253
41.635,342.2,1254,NaN,NaN,1254
41.635,342.2,1255,NaN,NaN,1255
41.635,342.2,1256,NaN,NaN,1256
41.635,342.2,1257,NaN,NaN,1257
41.635,342.2,1258,NaN,NaN,1258
41.635,342.2,1259,NaN,NaN,1259
41.635,342.2,1260,NaN,NaN,1260
41.635,342.2,1261,NaN,NaN,1261
41.635,342.2,1262,NaN,NaN,1262
41.635,342.2,1263,NaN,NaN,1263
41.635,342.2,1264,NaN,NaN,1264
41.635,342.2,1265,NaN,NaN,1265
41.635,342.2,1266,NaN,NaN,1266
41.635,342.2,1267,NaN,NaN,1267
41.635,342.2,1268,NaN,NaN,1268
41.635,342.2,1269,NaN,NaN,1269
41.635,342.2,1270,NaN,NaN,1270
41.635,342.2,1271,NaN,NaN,1271
41.635,342.2,1272,NaN,NaN,1272
41.635,342.2,1273,NaN,NaN,1273
41.635,342.2,1274,NaN,NaN,1274
41.635,342.2,1275,NaN,NaN,1275
41.635,342.2,1276,NaN,NaN,1276
41.635,342.2,1277,NaN,NaN,1277
41.635,342.2,1278,NaN,NaN,1278
41.635,342.2,1279,NaN,NaN,1279
41.635,342.2,1280,NaN,NaN,1280
41.635,342.2,1281,NaN,NaN,1281
41.635,342.2,1282,NaN,NaN,1282
41.635,342.2,1283,NaN,NaN,1283
41.635,342.2,1284,NaN,NaN,1284
41.635,342.2,1285,NaN,NaN,1285
41.635,342.2,1286,NaN,NaN,1286
41.635,342.2,1287,NaN,NaN,1287
41.635,342.2,1288,NaN,NaN,1288
41.635,342.2,1289,NaN,NaN,1289
41.635,342.2,1290,NaN,NaN,1290
41.635,342.2,1291,NaN,NaN,1291
41.635,342.2,1292,NaN,NaN,1292
41.635,342.2,1293,NaN,NaN,1293
41.635,342.2,1294,NaN,NaN,1294
41.635,342.2,1295,NaN,NaN,1295
41.635,342.2,1296,NaN,NaN,1296
41.635,342.2,1297,NaN,NaN,1297
41.635,342.2,1298,NaN,NaN,1298
41.635,342.2,1299,NaN,NaN,1299
41.635,342.2,1300,NaN,NaN,1300
41.635,342.2,1301,NaN,NaN,1301
41.635,342.2,1302,NaN,NaN,1302
41.635,342.2,1303,NaN,NaN,1303
41.635,342.2,1304,NaN,NaN,1304
41.635,342.2,1305,NaN,NaN,1305
41.635,342.2,1306,NaN,NaN,1306
41.635,342.2,1307,NaN,NaN,1307
41.635,342.2,1308,NaN,NaN,1308
41.635,342.2,1309,NaN,NaN,1309
41.635,342.2,1310,NaN,NaN,1310
41.635,342.2,1311,NaN,NaN,1311
41.635,342.2,1312,NaN,NaN,1312
41.635,342.2,1313,NaN,NaN,1313
41.635,342.2,1314,NaN,NaN,1314
41.635,342.2,1315,NaN,NaN,1315
41.635,342.2,1316,NaN,NaN,1316
41.635,342.2,1317,NaN,NaN,1317
41.635,342.2,1318,NaN,NaN,1318
41.635,342.2,1319,NaN,NaN,1319
41.635,342.2,1320,NaN,NaN,1320
41.635,342.2,1321,NaN,NaN,1321
41.635,342.2,1322,NaN,NaN,1322
41.635,342.2,1323,NaN,NaN,1323
41.635,342.2,1324,NaN,NaN,1324
41.635,342.2,1325,NaN,NaN,1325
41.635,342.2,1326,NaN,NaN,1326
41.635,342.2,1327,NaN,NaN,1327
41.635,342.2,1328,NaN,NaN,1328
41.635,342.2,1329,NaN,NaN,1329
41.635,342.2,1330,NaN,NaN,1330
41.635,342.2,1331,NaN,NaN,1331
41.635,342.2,1332,NaN,NaN,1332
41.635,342.2,1333,NaN,NaN,1333
41.635,342.2,1334,NaN,NaN,1334
41.635,342.2,1335,NaN,NaN,1335
41.635,342.2,1336,NaN,NaN,1336
41.635,342.2,1337,NaN,NaN,1337
41.635,342.2,1338,NaN,NaN,1338
41.635,342.2,1339,NaN,NaN,1339
41.635,342.2,1340,NaN,NaN,1340
41.635,342.2,1341,NaN,NaN,1341
41.635,342.2,1342,NaN,NaN,1342
41.635,342.2,1343,NaN,NaN,1343
41.635,342.2,1344,NaN,NaN,1344
41.635,342.2,1345,NaN,NaN,1345
41.635,342.2,1346,NaN,NaN,1346
41.635,342.2,1347,NaN,NaN,1347
41.635,342.2,1348,NaN,NaN,1348
41.635,342.2,1349,NaN,NaN,1349
41.635,342.2,1350,NaN,NaN,1350
41.731,342.47,1351,NaN,NaN,1351
41.731,342.47,1352,NaN,NaN,1352
41.731,342.47,1353,NaN,NaN,1353
41.731,342.47,1354,NaN,NaN,1354
41.731,342.47,1355,NaN,NaN,1355
41.731,342.47,1356,NaN,NaN,1356
41.731,342.47,1357,NaN,NaN,1357
41.726,342.62,1358,NaN,NaN,1358
